date,value,return,cum_return,rolling_max,drawdown
2025-03-07,1011078.875270754,-0.004219259701923717,0.011078875270754018,1028309.1700379974,-0.016755947792050474
2025-03-10,1011320.5552707539,0.00023903179654038986,0.01132055527075404,1028309.1700379974,-0.016520921199813625
2025-03-11,1018222.8640247075,0.0068250454497147395,0.01822286402470774,1028309.1700379974,-0.00980863178815886
2025-03-12,1014163.0200247077,-0.003987186050755653,0.01416302002470804,1028309.1700379974,-0.013756708999071792
2025-03-13,1009809.8020247075,-0.0042924243085633584,0.009809802024707936,1028309.1700379974,-0.017990083675521726
2025-03-14,1031022.6500247077,0.02100677568931064,0.031022650024708165,1031022.6500247077,0.0
2025-03-17,1031741.8030247076,0.0006975142592480221,0.03174180302470808,1031741.8030247076,0.0
2025-03-18,1030041.6015983324,-0.0016478942904036842,0.030041601598332912,1031741.8030247076,-0.0016478942904036584
2025-03-19,1026366.8005983325,-0.0035676238651891623,0.026366800598333073,1031741.8030247076,-0.005209639088595052
2025-03-20,1021194.7255983325,-0.0050392072278496736,0.02119472559833291,1031741.8030247076,-0.010222593865494997
2025-03-21,1012495.5495983325,-0.00851862605822118,0.012495549598332989,1031741.8030247076,-0.018654137469230954
2025-03-24,1010533.1115983324,-0.0019382188897310026,0.010533111598332923,1031741.8030247076,-0.020556200557347474
2025-03-25,1012954.0872707132,0.00239574106438889,0.012954087270713677,1031741.8030247076,-0.018209706826761676
2025-03-26,1014432.5632707133,0.00145956862070995,0.01443256327071385,1031741.8030247076,-0.016776716522728472
2025-03-27,1013002.7292707132,-0.0014094914258174773,0.013002729270713775,1031741.8030247076,-0.018162561310453823
2025-03-28,1006646.4042707132,-0.006274736302611994,0.006646404270713724,1031741.8030247076,-0.024323332330262678
2025-03-31,993339.6422707132,-0.013218903821188732,-0.006660357729286304,1031741.8030247076,-0.03722070836076682
2025-04-01,1002398.803822608,0.009119903370800708,0.002398803822608375,1031741.8030247076,-0.02844025425360897
2025-04-02,999272.755822608,-0.0031185671691534855,-0.0007272441773915617,1031741.8030247076,-0.03147012857956481
2025-04-03,1001318.7508226081,0.0020474840208326572,0.001318750822608683,1031741.8030247076,-0.029487079144132452
2025-04-07,957111.1838226081,-0.04414934501494394,-0.042888816177391376,1031741.8030247076,-0.07233458892845916
2025-04-08,966733.2434493393,0.010053230794254908,-0.03326675655066014,1031741.8030247076,-0.06300855445110962
2025-04-09,976392.9534493394,0.00999211526597965,-0.023607046550659927,1031741.8030247076,-0.05364602792394829
2025-04-10,986514.2534493394,0.01036601090190592,-0.013485746550659927,1031741.8030247076,-0.0438361123323459
2025-04-11,985867.4974493394,-0.0006555972179201897,-0.014132502550659898,1031741.8030247076,-0.044462970716976614
2025-04-14,988418.5564493394,0.002587628668761388,-0.011581443550659931,1031741.8030247076,-0.04199039570594072
2025-04-15,984542.5872551394,-0.003921384487279855,-0.0154574127448599,1031741.8030247076,-0.045747119706884574
2025-04-16,984327.8812551394,-0.0002180769047265274,-0.015672118744859964,1031741.8030247076,-0.04595522022134523
2025-04-17,985010.3222551395,0.0006933065830969642,-0.01498967774485993,1031741.8030247076,-0.045293774694955366
2025-04-18,982228.8992551394,-0.002823750104092415,-0.01777110074485999,1031741.8030247076,-0.047989626498038174
2025-04-21,984735.2032551394,0.0025516496225070906,-0.015264796744860032,1031741.8030247076,-0.04556042958786899
2025-04-22,985955.9364697026,0.001239656316264437,-0.014044063530296858,1031741.8030247076,-0.04437725254591483
2025-04-23,984218.9644697027,-0.0017617136179729487,-0.01578103553029675,1031741.8030247076,-0.04606078615374942
2025-04-24,982766.3614697027,-0.0014758941378280044,-0.01723363853029669,1031741.8030247076,-0.04746869944730937
2025-04-25,983260.2694697027,0.0005025690941042882,-0.016739730530296648,1031741.8030247076,-0.046989986654484575
2025-04-28,980867.2304697027,-0.0024337798183289294,-0.019132769530296634,1031741.8030247076,-0.049309403191630234
2025-04-29,978393.7129781386,-0.0025217658565060974,-0.021606287021860848,1031741.8030247076,-0.05170682227876295
2025-04-30,978059.8259781385,-0.00034126036949255756,-0.021940174021860992,1031741.8030247076,-0.05203043715897936
2025-05-06,984913.9159781386,0.007007843301554129,-0.015086084021860846,1031741.8030247076,-0.04538721500794673
2025-05-07,992549.5289781385,0.007752568905899482,-0.007450471021861027,1031741.8030247076,-0.03798651361384315
2025-05-08,999455.2479781385,0.006957556069881576,-0.0005447520218611057,1031741.8030247076,-0.03129325084232912
2025-05-09,994853.3829781385,-0.004604373241632764,-0.005146617021861033,1031741.8030247076,-0.035753538277139764
2025-05-12,1008063.4639781385,0.013278419942097441,0.008063463978138952,1031741.8030247076,-0.022949868830702054
2025-05-13,1005580.4947944764,-0.0024631080010215634,0.005580494794476865,1031741.8030247076,-0.025356448826184347
2025-05-14,1009830.7307944765,0.00422664920610738,0.009830730794476938,1031741.8030247076,-0.021236972434377964
2025-05-15,1005585.3247944764,-0.004204076852226568,0.00558532479447682,1031741.8030247076,-0.02535176742238177
2025-05-16,1002283.3977944764,-0.003283587099558005,0.002283397794476727,1031741.8030247076,-0.02855210978548068
2025-05-19,1002587.3787944764,0.0003032884717724116,0.002587378794476569,1031741.8030247076,-0.028257480839450906
2025-05-20,1004380.8647944764,0.0017888575479141355,0.0043808647944765244,1031741.8030247076,-0.02651917189942138
2025-05-21,1006982.6997944765,0.002590486429201899,0.006982699794476632,1031741.8030247076,-0.02399738302513868
2025-05-22,1005878.5957944766,-0.0010964478339352546,0.005878595794476693,1031741.8030247076,-0.02506751898043591
2025-05-23,1001205.8627944764,-0.004645424427497047,0.0012058627944766531,1031741.8030247076,-0.029596494142924527
2025-05-26,1000409.7387944765,-0.0007951651399422666,0.00040973879447658845,1031741.8030247076,-0.0303681251824598
2025-05-27,998927.9529451741,-0.0014811789528238473,-0.0010720470548257754,1031741.8030247076,-0.031804323507426714
2025-05-28,997883.0739451741,-0.001046000361606958,-0.0021169260548257185,1031741.8030247076,-0.032817056535144246
2025-05-29,1001399.5549451741,0.003523940922354196,0.0013995549451741862,1031741.8030247076,-0.029408760981265422
2025-05-30,1002349.9259451741,0.0009490427625085118,0.002349925945174247,1031741.8030247076,-0.028487628390520558
2025-06-03,1003750.713945174,0.001397503969164271,0.0037507139451742333,1031741.8030247076,-0.02712993599510407
2025-06-04,1004471.2109451741,0.0007178047198275195,0.004471210945174331,1031741.8030247076,-0.02643160527138245
2025-06-05,1004120.0639451741,-0.0003495839364769937,0.00412006394517439,1031741.8030247076,-0.02677194914324124
2025-06-06,1003710.098945174,-0.00040828284855631836,0.003710098945174378,1031741.8030247076,-0.02716930146413995
2025-06-09,1006128.7279451741,0.002409688816065403,0.006128727945174495,1031741.8030247076,-0.024825082209953005
2025-06-10,1000130.1274558512,-0.005962060641657607,0.00013012745585161412,1031741.8030247076,-0.03063913420604069
2025-06-11,1007071.2874558511,0.006940256882028928,0.007071287455851616,1031741.8030247076,-0.02391152078604467
2025-06-12,1005963.6414558511,-0.001099868513576796,0.005963641455851709,1031741.8030247076,-0.024985089770797168
2025-06-13,1003151.0644558511,-0.002795903235557895,0.003151064455851671,1031741.8030247076,-0.02771113711302422
2025-06-16,1008308.4104558512,0.0051411459178360985,0.008308410455851734,1031741.8030247076,-0.02271245819463534
2025-06-17,1007668.6220091253,-0.0006345166221877196,0.0076686220091257695,1031741.8030247076,-0.023332563384567833
2025-06-18,1005116.9630091253,-0.0025322402070160344,0.005116963009125897,1031741.8030247076,-0.02580571993644875
2025-06-19,995666.6900091253,-0.009402162482371912,-0.004333309990874112,1031741.8030247076,-0.034965252847003636
2025-06-20,994125.5970091254,-0.0015478000976267836,-0.005874402990873939,1031741.8030247076,-0.0364589337228603
2025-06-23,1001681.4500091253,0.007600501408204341,0.0016814500091260065,1031741.8030247076,-0.029135538491758137
2025-06-24,1012191.8140091253,0.010492721014154993,0.012191814009125945,1031741.8030247076,-0.018948528554594272
2025-06-25,1037528.7640091255,0.025031767348171474,0.03752876400912597,1037528.7640091255,0.0
2025-06-26,1032622.0460091254,-0.004729235632022433,0.03262204600912577,1037528.7640091255,-0.004729235632022394
2025-06-27,1031512.2180091254,-0.0010747669045894082,0.03151221800912585,1037528.7640091255,-0.005798919710670471
2025-06-30,1039115.4620091254,0.007370968435715275,0.039115462009125856,1039115.4620091254,0.0
2025-07-01,1039034.5044202799,-7.791009931557014e-05,0.03903450442028045,1039115.4620091254,-7.791009931560785e-05
2025-07-02,1037032.6184202798,-0.0019266790385531474,0.037032618420280494,1039115.4620091254,-0.0020044390301135564
2025-07-03,1041345.8804202798,0.0041592346502759,0.04134588042028042,1041345.8804202798,0.0
2025-07-04,1044300.55042028,0.0028373569776909413,0.04430055042028069,1044300.55042028,0.0
2025-07-07,1014757.1884202798,-0.02829009521072301,0.014757188420280398,1044300.55042028,-0.02829009521072304
2025-07-08,1032646.5894858993,0.01762924300488944,0.032646589485899824,1044300.55042028,-0.011159585168934845
2025-07-09,1030564.7824858994,-0.002015991745090928,0.03056478248589989,1044300.55042028,-0.013153079282446599
2025-07-10,1038589.5234858996,0.007786740956393867,0.038589523485899946,1044300.55042028,-0.005468757947203993
2025-07-11,1047092.5514858994,0.008187092020204956,0.04709255148589975,1047092.5514858994,0.0
2025-07-14,1043104.0614858995,-0.003809109323086979,0.04310406148589996,1047092.5514858994,-0.0038091093230869814
2025-07-15,1041656.4687004038,-0.0013877740859656873,0.04165646870040418,1047092.5514858994,-0.005191597225843471
2025-07-16,1040615.0417004037,-0.000999779707891113,0.040615041700404086,1047092.5514858994,-0.006186186480176607
2025-07-17,1048104.4157004035,0.0071970649086159355,0.048104415700404024,1048104.4157004035,0.0
2025-07-18,1049127.7297004038,0.0009763473797754774,0.049127729700404243,1049127.7297004038,0.0
2025-07-21,1057104.2207004037,0.007602974141459162,0.05710422070040422,1057104.2207004037,0.0
2025-07-22,1063907.2157004036,0.006435500745132217,0.06390721570040414,1063907.2157004036,0.0
2025-07-23,1065720.9517004036,0.0017047877608442619,0.06572095170040404,1065720.9517004036,0.0
2025-07-24,1082229.1407004036,0.01549016088466737,0.0822291407004041,1082229.1407004036,0.0
2025-07-25,1083371.4027004037,0.0010554714866215509,0.08337140270040422,1083371.4027004037,0.0
2025-07-28,1086378.1757004037,0.002775385239545125,0.08637817570040429,1086378.1757004037,0.0
2025-07-29,1096654.8515145755,0.009459574984140628,0.0966548515145762,1096654.8515145755,0.0
2025-07-30,1085217.9275145754,-0.01042891843701299,0.08521792751457613,1096654.8515145755,-0.010428918437013004
2025-07-31,1066506.5015145754,-0.017242090759460593,0.06650650151457604,1096654.8515145755,-0.027491192838259553
2025-08-01,1063596.3415145755,-0.002728684725191166,0.06359634151457616,1096654.8515145755,-0.030144862765475698
2025-08-04,915307.9805145755,-0.1394216538850025,-0.08469201948542404,1096654.8515145755,-0.16536367002757912
2025-08-05,918228.0489974282,0.0031902578640372603,-0.0817719510025714,1096654.8515145755,-0.16270096491227343
2025-08-06,920709.5099974282,0.0027024452179493785,-0.07929049000257127,1096654.8515145755,-0.16043821013890705
2025-08-07,917700.1479974281,-0.0032685249444295295,-0.0822998520025714,1096654.8515145755,-0.16318233879145794
2025-08-08,914812.3979974282,-0.0031467250019534543,-0.08518760200257125,1096654.8515145755,-0.16581557384805906
2025-08-11,923018.8599974283,0.008970650176981065,-0.07698114000257117,1096654.8515145755,-0.15833239717796435
2025-08-12,927069.0499533114,0.00438798179692057,-0.07293095004668804,1096654.8515145755,-0.15463917505772337
2025-08-13,933750.6939533114,0.007207277602824247,-0.066249306046688,1096654.8515145755,-0.14854642491781195
2025-08-14,932268.7139533114,-0.00158712599583255,-0.06773128604668799,1096654.8515145755,-0.14989778902106946
2025-08-15,942852.4729533114,0.01135269138778594,-0.05714752704668791,1096654.8515145755,-0.14024684097175125
2025-08-18,954353.7479533115,0.012198382387410556,-0.04564625204668771,1096654.8515145755,-0.12975924317914048
2025-08-19,952106.3506686161,-0.0023548891483007317,-0.04789364933138307,1096654.8515145755,-0.13180856369378696
2025-08-20,968794.8066686161,0.017527932660338363,-0.031205193331383052,1096654.8515145755,-0.11659096266192921
2025-08-21,967737.3296686161,-0.0010915386753944656,-0.03226267033138319,1096654.8515145755,-0.11755523779237669
2025-08-22,1004878.087668616,0.03837896592530754,0.0048780876686167485,1096654.8515145755,-0.0836879203326442
2025-08-25,1030531.7206686161,0.025529099813011324,0.03053172066861687,1096654.8515145755,-0.0602952977909482
2025-08-26,1023119.4834143337,-0.007192633769170453,0.023119483414334452,1096654.8515145755,-0.06705424956510533
2025-08-27,1018261.0774143336,-0.0047486203505642255,0.01826107741433436,1096654.8515145755,-0.07148445474159289
2025-08-28,1051420.4254143336,0.03256468182423444,0.051420425414334225,1096654.8515145755,-0.04124764144139725
2025-08-29,1049521.9774143337,-0.001805603119467425,0.049521977414334284,1096654.8515145755,-0.042978767690807385
2025-09-01,1059130.6894143336,0.009155322334147176,0.05913068941433397,1096654.8515145755,-0.03421692982839392
2025-09-02,1041513.1594143335,-0.01663395289748615,0.04151315941433387,1096654.8515145755,-0.05028171992681795
2025-09-03,1037265.9874143337,-0.004077886065681602,0.03726598741433418,1096654.8515145755,-0.05415456286745153
2025-09-04,1011699.9234143336,-0.024647548758183535,0.011699923414334013,1096654.8515145755,-0.07746733439688139
2025-09-05,1042814.5324143335,0.03075478042440971,0.04281453241433408,1096654.8515145755,-0.0490950448319121
2025-09-08,997291.5284143336,-0.04365397928872805,-0.0027084715856658947,1096654.8515145755,-0.0906058300503687
2025-09-09,985997.9136954884,-0.011324286226317204,-0.014002086304511163,1096654.8515145755,-0.10090406992342243
2025-09-10,986504.7936954882,0.0005140781668595551,-0.013495206304511287,1096654.8515145755,-0.10044186433585782
2025-09-11,1015992.7306954883,0.029891326619444936,0.015992730695488788,1096654.8515145755,-0.07355287828954193
2025-09-12,1013583.3666954883,-0.002371438227073419,0.013583366695488763,1096654.8515145755,-0.07574989040932821
2025-09-15,1015968.2476954883,0.00235292041914148,0.01596824769548877,1096654.8515145755,-0.07357520345407861
